region,ownd,inc,sex,wlth,donr,RANGE_gifa,RANGE_gifdol,RANGE_gifl,RANGE_gifr,RANGE_hv,RANGE_incavg,RANGE_incmed,RANGE_kids,RANGE_lag,RANGE_low,RANGE_mdon,RANGE_npro,_WARN_,U_donr,b_donr,EM_SEGMENT,EM_EVENTPROBABILITY,EM_PROBABILITY,EM_CLASSIFICATION
ter4,0,3,1,9,,0.369831765,0.051282051,0.067292645,0.127906977,0.059180577,0.04029304,0.049469965,0.4,0.151515152,0.32183908,0.285714286,0.453416149,,0,20,20,0.000109865,0.999890135,0
ter3,1,4,0,8,,0.175506131,0.041538462,0.026604069,0.075581395,0.261001517,0.183150183,0.151943463,0.4,0.212121212,0.114942529,0.457142857,0.322981366,,0,12,12,0.345916335,0.654083665,0
ter5,1,4,1,9,,0.132306815,0.012307692,0.014084507,0.046511628,0.397572079,0.457875458,0.477031802,0.4,0.151515152,0.011494253,0.942857143,0.186335404,,0,14,14,0.097931081,0.902068919,0
ter2,1,4,1,9,,0.222412318,0.036923077,0.054773083,0.13372093,0.15629742,0.076923077,0.06360424,0.4,0.060606061,0.333333333,0.285714286,0.335403727,,1,6,6,0.930094432,0.930094432,1
ter4,0,4,1,9,,0.035500428,0.083589744,0.004694836,0.029069767,0.195751138,0.124542125,0.151943463,0,0.121212121,0.103448276,0.285714286,0.571428571,,1,10,10,0.632249461,0.632249461,1
ter4,1,7,1,6,,0.241374394,0.044615385,0.098591549,0.284883721,0.195751138,0.131868132,0.144876325,0.8,0.121212121,0.206896552,0.514285714,0.49068323,,0,19,19,0.00012439,0.99987561,0
ter5,1,4,1,8,,0.071000855,0.042051282,0.015649452,0.023255814,0.277693475,0.161172161,0.190812721,0.2,0.454545455,0.091954023,0.314285714,0.322981366,,0,11,11,0.42551546,0.57448454,0
ter2,1,7,1,8,,0.139435415,0.064102564,0.090766823,0.23255814,0.238239757,0.120879121,0.116607774,1,0.515151515,0.045977011,0.428571429,0.52173913,,0,17,17,0.003448791,0.996551209,0
ter2,1,1,1,9,,0.075563159,0.012820513,0.014084507,0.040697674,0.22306525,0.183150183,0.074204947,0.4,0.272727273,0.091954023,0.342857143,0.080745342,,0,16,16,0.011979143,0.988020857,0
ter1,1,7,0,6,,0.056173368,0.024615385,0.004694836,0.040697674,0.204855842,0.146520147,0.102473498,0.4,0.121212121,0.114942529,0.228571429,0.254658385,,0,15,15,0.043862385,0.956137615,0
ter4,1,5,1,4,,0.102936983,0.010769231,0.015649452,0.040697674,0.262518968,0.197802198,0.049469965,0,0.090909091,0.137931034,0.485714286,0.086956522,,0,12,12,0.331075748,0.668924252,0
ter1,1,6,0,2,,0.100940975,0.114871795,0.018779343,0.069767442,0.220030349,0.153846154,0.144876325,0.6,0.242424242,0.022988506,0.342857143,0.465838509,,0,17,17,0.002827492,0.997172508,0
ter3,1,2,0,8,,0.243798118,0.045128205,0.154929577,0.331395349,0.397572079,0.351648352,0.374558304,0.2,0.303030303,0,0.285714286,0.472049689,,0,14,14,0.107865102,0.892134898,0
ter2,1,7,0,9,,0.070002851,0.161538462,0.001564945,0.01744186,0.150227618,0.080586081,0.084805654,0.2,0.242424242,0.206896552,0.342857143,0.534161491,,1,10,10,0.688011867,0.688011867,1
ter3,1,4,1,6,,0.119332763,0.075384615,0.053208138,0.156976744,0.188163885,0.124542125,0.116607774,0.4,0.060606061,0.126436782,0.285714286,0.49068323,,1,10,10,0.62851959,0.62851959,1
ter1,1,7,1,0,,0.046478472,0.011282051,0.001564945,0.023255814,0.216995448,0.19047619,0.155477032,0.8,0.151515152,0.103448276,0.685714286,0.161490683,,0,20,20,1.5373E-05,0.999984627,0
ter2,1,6,0,5,,0.059309952,0.072307692,0.001564945,0.023255814,0.188163885,0.120879121,0.120141343,0.6,0.363636364,0.068965517,0.171428571,0.47826087,,0,14,14,0.071412255,0.928587745,0
ter4,1,4,0,8,,0.079982891,0.016923077,0.015649452,0.046511628,0.13353566,0.157509158,0.053003534,0.8,0.363636364,0.275862069,0.342857143,0.118012422,,0,17,17,0.002531874,0.997468126,0
ter1,1,2,0,9,,0.106501283,0.064102564,0.023474178,0.087209302,0.274658574,0.245421245,0.272084806,0.6,0.424242424,0.091954023,0.2,0.49068323,,0,15,15,0.028177883,0.971822117,0
ter4,1,4,0,8,,0.160250927,0.036923077,0.015649452,0.063953488,0.182094082,0.135531136,0.116607774,0.2,0.060606061,0.149425287,0.371428571,0.335403727,,1,6,6,0.920918025,0.920918025,1
ter5,1,2,1,9,,0.259908754,0.04,0.026604069,0.087209302,0.389984825,0.197802198,0.22614841,0.4,0.060606061,0.034482759,0.657142857,0.534161491,,0,16,16,0.013261724,0.986738276,0
ter2,0,4,0,8,,0.148987739,0.072820513,0.023474178,0.093023256,0.097116844,0.087912088,0.060070671,0.6,0.060606061,0.149425287,0.228571429,0.534161491,,0,14,14,0.079770292,0.920229708,0
ter5,0,4,0,8,,0.19760479,0.11025641,0.039123631,0.122093023,0.250379363,0.161172161,0.169611307,0.8,0.181818182,0.022988506,0.257142857,0.614906832,,0,19,19,0.000582883,0.999417117,0
ter1,0,5,0,4,,0.244796122,0.02974359,0.025039124,0.093023256,0.077389985,0.062271062,0.021201413,0.8,0.515151515,0.356321839,0.628571429,0.403726708,,0,20,20,3.43179E-06,0.999996568,0
ter5,0,2,1,1,,0.140575991,0.041538462,0.010954617,0.046511628,0.215477997,0.106227106,0.056537102,0.6,0.212121212,0.252873563,0.485714286,0.428571429,,0,20,20,1.88421E-06,0.999998116,0
ter4,1,4,0,8,,0.095238095,0.008205128,0.023474178,0.081395349,0.128983308,0.117216117,0.060070671,0,0.060606061,0.275862069,0.4,0.068322981,,1,4,4,0.974085859,0.974085859,1
ter3,1,4,1,6,,0.086398631,0.068717949,0.012519562,0.023255814,0.112291351,0.080586081,0.074204947,0.8,0.090909091,0.229885057,0.371428571,0.49068323,,0,14,14,0.060440911,0.939559089,0
ter3,1,4,1,9,,0.080695751,0.017435897,0.020344288,0.046511628,0.119878604,0.080586081,0.070671378,0.6,0.212121212,0.24137931,0.314285714,0.136645963,,0,15,15,0.031341993,0.968658007,0
ter1,1,2,1,4,,0.167522099,0.022051282,0.043818466,0.063953488,0.251896813,0.197802198,0.130742049,0.6,0.121212121,0.126436782,0.314285714,0.204968944,,0,18,18,0.001938567,0.998061433,0
ter1,1,3,0,9,,0.162817223,0.018461538,0.034428795,0.098837209,0.106221548,0.087912088,0.088339223,0,0.242424242,0.149425287,0.371428571,0.142857143,,1,7,7,0.891791878,0.891791878,1
ter3,1,6,0,8,,0.02209866,0.016923077,0.00312989,0.023255814,0.113808801,0.073260073,0.077738516,0.8,0.121212121,0.436781609,0.428571429,0.111801242,,0,19,19,0.000341671,0.999658329,0
ter5,1,2,0,8,,0.187054463,0.071794872,0.018779343,0.081395349,0.204855842,0.120879121,0.151943463,0.6,0.272727273,0.206896552,0.885714286,0.621118012,,0,18,18,0.002220015,0.997779985,0
ter3,0,4,0,2,,0.156686627,0.014358974,0.014084507,0.01744186,0.153262519,0.10989011,0.09540636,0.6,0.121212121,0.103448276,0.228571429,0.211180124,,0,20,20,7.46488E-06,0.999992535,0
ter5,1,2,0,8,,0.074850299,0.019487179,0.010954617,0.040697674,0.053110774,0.025641026,0.03180212,0.6,0.151515152,0.643678161,0.514285714,0.161490683,,0,19,19,0.000157144,0.999842856,0
ter1,1,3,0,8,,0.179498147,0.004615385,0.026604069,0.034883721,0.078907436,0.095238095,0.06360424,0,0.181818182,0.425287356,0.285714286,0.031055901,,1,8,8,0.814458616,0.814458616,1
ter5,1,2,1,9,,0.125463359,0.015897436,0.028169014,0.145348837,0.358118361,0.256410256,0.148409894,0.8,0.121212121,0.068965517,0.285714286,0.204968944,,0,18,18,0.001132621,0.998867379,0
ter2,1,4,0,7,,0.063872255,0.081538462,0.03286385,0.063953488,0.661608498,0.538461538,0.318021201,0.6,0.181818182,0,0.228571429,0.683229814,,1,3,3,0.983458708,0.983458708,1
ter1,1,5,1,8,,0.04205874,0.015384615,0.014084507,0.063953488,0.326251897,0.161172161,0.169611307,0.4,0.060606061,0.057471264,0.371428571,0.118012422,,0,12,12,0.369128004,0.630871996,0
ter1,1,4,0,7,,0.196036498,0.016923077,0.059467919,0.122093023,0.077389985,0.102564103,0.102473498,0.4,0.181818182,0.310344828,0.485714286,0.093167702,,0,11,11,0.486231714,0.513768286,0
ter2,1,5,1,7,,0.094240091,0.046666667,0.018779343,0.040697674,0.168437026,0.172161172,0.120141343,0.2,0.151515152,0.126436782,0.342857143,0.47826087,,1,5,5,0.944273128,0.944273128,1
ter1,1,4,0,9,,0.128599943,0.040512821,0.028169014,0.104651163,0.139605463,0.087912088,0.091872792,0,0.242424242,0.24137931,0.285714286,0.391304348,,1,3,3,0.978250731,0.978250731,1
ter5,0,5,1,8,,0.143712575,0.019487179,0.021909233,0.098837209,0.145675266,0.139194139,0.169611307,0.2,0.090909091,0.022988506,0.542857143,0.161490683,,0,17,17,0.00517914,0.99482086,0
ter5,1,2,0,5,,0.048617052,0.040512821,0.001564945,0.01744186,0.159332322,0.131868132,0.106007067,0.4,0.333333333,0.195402299,0.257142857,0.49068323,,0,18,18,0.001191262,0.998808738,0
ter5,1,4,1,8,,0.148845167,0.005128205,0.048513302,0.13372093,0.20030349,0.142857143,0.159010601,0.4,0.181818182,0.103448276,0.171428571,0.080745342,,0,14,14,0.076523244,0.923476756,0
ter5,1,4,1,2,,0.229113202,0.02974359,0.023474178,0.058139535,0.081942337,0.095238095,0.081272085,0.4,0.121212121,0.206896552,0.542857143,0.434782609,,0,17,17,0.006616098,0.993383902,0
ter2,1,6,0,8,,0.047619048,0.108717949,0.006259781,0.023255814,0.179059181,0.128205128,0.159010601,0.6,0.181818182,0.229885057,0.371428571,0.670807453,,0,12,12,0.280010126,0.719989874,0
ter3,1,4,0,8,,0.141146279,0.016923077,0.064162754,0.127906977,0.053110774,0.021978022,0.035335689,0.8,0.333333333,0.494252874,0.4,0.155279503,,0,18,18,0.001328922,0.998671078,0
ter1,1,7,1,8,,0.170088395,0.040512821,0.023474178,0.075581395,0.163884674,0.15018315,0.134275618,0.4,0.060606061,0.022988506,0.4,0.347826087,,0,14,14,0.098591052,0.901408948,0
ter5,1,2,1,6,,0.101368691,0.046153846,0.018779343,0.046511628,0.04400607,0.032967033,0.042402827,0.4,0.151515152,0.643678161,0.228571429,0.472049689,,0,16,16,0.010801749,0.989198251,0
ter2,1,4,1,8,,0.142286855,0.048205128,0.010954617,0.034883721,0.147192716,0.124542125,0.049469965,0,0.242424242,0.344827586,0.914285714,0.527950311,,1,4,4,0.968372893,0.968372893,1
ter2,1,1,0,8,,0.146421443,0.045641026,0.025039124,0.069767442,0.042488619,0.018315018,0.03180212,0.6,0.060606061,0.655172414,0.228571429,0.472049689,,0,16,16,0.018070343,0.981929657,0
ter3,1,5,1,3,,0.086541203,0.022564103,0.006259781,0.01744186,0.285280728,0.161172161,0.141342756,0.6,0.090909091,0.068965517,0.914285714,0.341614907,,0,17,17,0.003125066,0.996874934,0
ter5,1,4,1,2,,0.259481038,0.013846154,0.075117371,0.098837209,0.165402124,0.146520147,0.144876325,0.4,0.181818182,0.068965517,0.371428571,0.217391304,,0,17,17,0.005402674,0.994597326,0
ter1,1,1,1,9,,0.091958939,0.017435897,0.006259781,0.034883721,0.213960546,0.095238095,0.106007067,0.4,0.393939394,0.08045977,0.371428571,0.068322981,,0,18,18,0.001091374,0.998908626,0
ter3,1,4,0,1,,0.208012546,0.012307692,0.03599374,0.203488372,0.171471927,0.128205128,0.09540636,0.4,0.090909091,0.114942529,0.314285714,0.124223602,,0,17,17,0.004654173,0.995345827,0
ter2,1,5,0,5,,0.033789564,0.012820513,0.010954617,0.011627907,0.163884674,0.106227106,0.038869258,0.4,0.060606061,0.425287356,0.314285714,0.055900621,,0,13,13,0.225206833,0.774793167,0
ter5,1,2,1,3,,0.02566296,0.018974359,0.00312989,0.01744186,0.048558422,0.025641026,0.053003534,0.4,0.151515152,0.597701149,0.914285714,0.260869565,,0,19,19,0.000451754,0.999548246,0
ter4,1,4,0,4,,0.087111491,0.025641026,0.021909233,0.069767442,0.182094082,0.124542125,0.144876325,1,0.212121212,0.126436782,0.342857143,0.329192547,,0,19,19,0.000415866,0.999584134,0
ter3,1,2,0,9,,0.286427146,0.067179487,0.064162754,0.122093023,0.210925645,0.102564103,0.116607774,0.4,0.121212121,0.195402299,0.457142857,0.48447205,,0,17,17,0.007451018,0.992548982,0
ter5,1,5,0,9,,0.186484175,0.036923077,0.031298905,0.13372093,0.216995448,0.161172161,0.109540636,0,0.121212121,0.16091954,0.457142857,0.447204969,,1,7,7,0.882188567,0.882188567,1
ter5,1,4,0,3,,0.03992016,0.034871795,0.006259781,0.01744186,0.171471927,0.168498168,0.169611307,0.2,0.121212121,0.045977011,0.342857143,0.434782609,,0,11,11,0.425680414,0.574319586,0
ter1,1,1,1,5,,0.020815512,0.09025641,0.001564945,0.011627907,0.224582701,0.157509158,0.187279152,1,0.121212121,0.091954023,0.314285714,0.577639752,,0,19,19,0.000210366,0.999789634,0
ter4,1,4,1,4,,0.314228685,0.045641026,0.114241002,0.151162791,0.185128983,0.19047619,0.201413428,0.2,0.090909091,0.022988506,0.4,0.267080745,,0,11,11,0.447158566,0.552841434,0
ter4,1,4,1,6,,0.209438266,0.082051282,0.039123631,0.098837209,0.323216995,0.282051282,0.307420495,0,0.090909091,0.022988506,0.428571429,0.658385093,,1,1,1,0.997875172,0.997875172,1
ter4,1,4,0,8,,0.278015398,0.032307692,0.070422535,0.098837209,0.107738998,0.106227106,0.088339223,0.6,0.121212121,0.252873563,0.857142857,0.267080745,,0,16,16,0.008814771,0.991185229,0
ter2,1,2,0,9,,0.159110351,0.037948718,0.021909233,0.046511628,0.345978756,0.249084249,0.275618375,0.4,0.121212121,0.011494253,0.285714286,0.409937888,,1,8,8,0.817380775,0.817380775,1
ter5,1,4,1,9,,0.031080696,0.004615385,0.001564945,0.011627907,0.15629742,0.238095238,0.265017668,1,0.303030303,0.034482759,0.2,0.037267081,,0,18,18,0.001913007,0.998086993,0
ter3,1,4,1,8,,0.210008554,0.02974359,0.040688576,0.197674419,0.138088012,0.10989011,0.060070671,0.6,0.121212121,0.436781609,0.457142857,0.316770186,,0,14,14,0.068329444,0.931670556,0
ter1,0,3,1,6,,0.056030796,0.061538462,0.009389671,0.029069767,0.04552352,0.04029304,0.070671378,0.2,0.090909091,0.298850575,0.628571429,0.48447205,,0,16,16,0.012724355,0.987275645,0
ter1,1,1,1,8,,0.120758483,0.042051282,0.029733959,0.052325581,0.411229135,0.315018315,0.275618375,0.4,0.242424242,0,0.257142857,0.48447205,,0,15,15,0.052302748,0.947697252,0
ter2,1,2,1,7,,0.729826062,0.023076923,0.090766823,0.174418605,0.063732929,0.065934066,0.09540636,1,0.181818182,0.333333333,0.371428571,0.173913043,,0,18,18,0.000704586,0.999295414,0
ter3,1,4,1,4,,0.272882806,0.038461538,0.021909233,0.13372093,0.125948407,0.102564103,0.116607774,0.6,0.090909091,0.218390805,0.257142857,0.453416149,,0,15,15,0.048243451,0.951756549,0
ter2,1,5,1,8,,0.025948104,0.025641026,0.006259781,0.01744186,0.107738998,0.106227106,0.060070671,0.4,0.181818182,0.298850575,0.371428571,0.298136646,,1,10,10,0.598319903,0.598319903,1
ter2,1,4,0,9,,0.159110351,0.029230769,0.014084507,0.046511628,0.080424886,0.051282051,0.084805654,0.6,0.090909091,0.310344828,0.457142857,0.47826087,,1,9,9,0.776193511,0.776193511,1
ter3,1,7,1,2,,0.221414314,0.038461538,0.042253521,0.168604651,0.254931715,0.131868132,0.141342756,0.4,0.181818182,0.091954023,0.428571429,0.360248447,,0,19,19,0.000294503,0.999705497,0
ter2,1,3,1,8,,0.161819219,0.045128205,0.020344288,0.087209302,0.116843703,0.161172161,0.190812721,0.8,0.242424242,0.126436782,0.228571429,0.540372671,,0,12,12,0.321350082,0.678649918,0
ter5,1,7,0,7,,0.165383519,0.012307692,0.045383412,0.180232558,0.109256449,0.062271062,0.091872792,0,0.181818182,0.333333333,0.542857143,0.173913043,,0,12,12,0.266770773,0.733229227,0
ter1,0,4,0,8,,0.222697462,0.017948718,0.017214397,0.052325581,0.115326252,0.087912088,0.045936396,0.4,0.363636364,0.333333333,0.371428571,0.236024845,,0,18,18,0.001536391,0.998463609,0
ter2,0,5,1,2,,0.100940975,0.013846154,0.009389671,0.040697674,0.112291351,0.047619048,0.042402827,0.6,0.121212121,0.448275862,0.342857143,0.192546584,,0,20,20,2.6301E-05,0.999973699,0
ter2,1,3,0,7,,0.184630739,0.063076923,0.054773083,0.11627907,0.171471927,0.124542125,0.09540636,1,0.212121212,0.126436782,0.342857143,0.341614907,,0,15,15,0.038018417,0.961981583,0
ter5,0,3,0,6,,0.220273738,0.02,0.03599374,0.063953488,0.118361153,0.146520147,0.081272085,0.8,0.181818182,0.172413793,0.228571429,0.229813665,,0,20,20,3.35221E-06,0.999996648,0
ter3,0,5,1,8,,0.166096379,0.06,0.039123631,0.279069767,0.08801214,0.065934066,0.098939929,0.2,0.090909091,0.356321839,0.371428571,0.453416149,,0,16,16,0.014227334,0.985772666,0
ter5,1,4,1,8,,0.050755632,0.023589744,0.001564945,0.023255814,0.220030349,0.113553114,0.123674912,0.4,0.151515152,0.091954023,0.685714286,0.378881988,,0,13,13,0.118042542,0.881957458,0
ter4,1,3,1,8,,0.087539207,0.065128205,0.015649452,0.046511628,0.139605463,0.087912088,0.120141343,0.4,0.151515152,0.195402299,0.657142857,0.459627329,,0,16,16,0.017599547,0.982400453,0
ter3,1,4,1,8,,0.098944967,0.01025641,0.020344288,0.01744186,0.253414264,0.172161172,0.180212014,0.6,0.181818182,0.011494253,0.285714286,0.099378882,,0,14,14,0.095296636,0.904703364,0
ter5,1,1,1,3,,0.246649558,0.023076923,0.040688576,0.139534884,0.274658574,0.216117216,0.243816254,0.4,0.121212121,0.045977011,0.314285714,0.161490683,,0,19,19,0.000169649,0.999830351,0
ter3,0,4,0,1,,0.069289991,0.151794872,0.007824726,0.034883721,0.364188164,0.347985348,0.371024735,0.4,0.181818182,0.011494253,0.257142857,0.546583851,,0,19,19,0.000448398,0.999551602,0
ter5,1,3,1,9,,0.304961506,0.012820513,0.029733959,0.098837209,0.608497724,0.593406593,0.607773852,0.4,0.272727273,0,0.4,0.118012422,,0,12,12,0.253621038,0.746378962,0
ter1,1,4,1,8,,0.073709723,0.013333333,0.007824726,0.052325581,0.116843703,0.084249084,0.060070671,0.2,0.181818182,0.229885057,0.371428571,0.279503106,,1,7,7,0.905197239,0.905197239,1
ter5,0,2,0,9,,0.140718563,0.03025641,0.017214397,0.093023256,0.163884674,0.208791209,0.236749117,1,0.151515152,0.011494253,0.514285714,0.447204969,,0,20,20,2.84257E-06,0.999997157,0
ter1,1,1,0,3,,0.078414599,0.026666667,0.010954617,0.029069767,0.151745068,0.172161172,0.123674912,0.6,0.303030303,0.034482759,0.4,0.335403727,,0,19,19,0.000194128,0.999805872,0
ter3,0,4,1,8,,0.130168235,0.097948718,0.026604069,0.069767442,0.172989378,0.139194139,0.113074205,0.4,0.484848485,0.091954023,0.257142857,0.677018634,,0,17,17,0.003573558,0.996426442,0
ter5,1,5,0,8,,0.255489022,0.009230769,0.054773083,0.087209302,0.195751138,0.194139194,0.084805654,0.6,0.090909091,0.011494253,0.2,0.086956522,,0,16,16,0.008417769,0.991582231,0
ter5,1,2,0,5,,0.01497006,0.025128205,0.00312989,0.005813953,0.603945372,0.41025641,0.385159011,0.2,0.151515152,0.011494253,0.371428571,0.260869565,,0,14,14,0.115938481,0.884061519,0
ter5,1,4,1,8,,0.109780439,0.048717949,0.054773083,0.110465116,0.242792109,0.19047619,0.127208481,0.8,0.242424242,0.114942529,0.4,0.527950311,,0,15,15,0.028662967,0.971337033,0
ter1,0,4,1,9,,0.046478472,0.04974359,0.001564945,0.029069767,0.270106222,0.3003663,0.325088339,0.4,0.151515152,0.057471264,0.514285714,0.459627329,,0,15,15,0.036439161,0.963560839,0
ter2,1,1,0,8,,0.217707442,0.040512821,0.056338028,0.209302326,0.676783005,0.626373626,0.639575972,0.6,0.121212121,0.011494253,0.4,0.397515528,,0,11,11,0.405440566,0.594559434,0
ter1,1,7,1,9,,0.042486456,0.012820513,0.001564945,0.046511628,0.172989378,0.076923077,0.045936396,0.8,0.242424242,0.24137931,0.371428571,0.074534161,,0,18,18,0.002374232,0.997625768,0
ter5,1,2,1,8,,0.231394354,0.023589744,0.095461659,0.098837209,0.380880121,0.289377289,0.201413428,0.8,0.212121212,0.011494253,0.228571429,0.223602484,,0,18,18,0.000749999,0.999250001,0
ter2,0,5,0,9,,0.034644996,0.048717949,0.006259781,0.034883721,0.247344461,0.164835165,0.19434629,0.6,0.242424242,0.103448276,0.857142857,0.434782609,,0,17,17,0.003723992,0.996276008,0
ter5,1,3,1,4,,0.196321642,0.281025641,0.018779343,0.023255814,0.059180577,0.102564103,0.134275618,0.6,0.151515152,0.057471264,0.228571429,0.701863354,,0,16,16,0.013865696,0.986134304,0
ter5,1,3,1,9,,0.217992586,0.164615385,0.034428795,0.075581395,0.216995448,0.10989011,0.060070671,0.6,0.151515152,0.195402299,0.342857143,0.677018634,,0,15,15,0.037153586,0.962846414,0
ter2,0,2,1,9,,0.084972911,0.164615385,0.012519562,0.040697674,0.235204856,0.095238095,0.070671378,0.8,0.151515152,0.333333333,0.342857143,0.527950311,,0,19,19,0.000185314,0.999814686,0
ter3,1,4,1,8,,0.01996008,0.042051282,0.00312989,0.029069767,0.113808801,0.043956044,0.056537102,0,0.303030303,0.436781609,0.628571429,0.48447205,,1,7,7,0.863860004,0.863860004,1
ter4,1,7,0,0,,0.27887083,0.023589744,0.053208138,0.075581395,0.453717754,0.252747253,0.173144876,0.6,0.272727273,0,0.228571429,0.161490683,,0,20,20,7.30041E-05,0.999926996,0
ter5,0,6,0,3,,0.073424579,0.023076923,0.023474178,0.081395349,0.127465857,0.098901099,0.088339223,0.8,0.090909091,0.32183908,0.314285714,0.242236025,,0,20,20,2.61145E-07,0.999999739,0
ter3,1,4,0,9,,0.021528372,0.02974359,0.006259781,0.029069767,0.095599393,0.095238095,0.113074205,0.6,0.090909091,0.195402299,0.285714286,0.397515528,,0,13,13,0.170211616,0.829788384,0
ter4,0,2,1,9,,0.081836327,0.075384615,0.018779343,0.087209302,0.213960546,0.186813187,0.141342756,0.6,0.212121212,0.091954023,0.457142857,0.614906832,,0,20,20,3.03316E-05,0.999969668,0
ter2,1,5,1,8,,0.077844311,0.111282051,0.010954617,0.034883721,0.174506829,0.15018315,0.074204947,0.4,0.121212121,0.068965517,0.171428571,0.645962733,,1,9,9,0.755452076,0.755452076,1
ter4,1,2,0,9,,0.02566296,0.027692308,0.007824726,0.029069767,0.440060698,0.315018315,0.187279152,0.8,0.242424242,0.011494253,0.857142857,0.341614907,,0,18,18,0.001326792,0.998673208,0
ter5,1,4,1,6,,0.038351868,0.010769231,0.006259781,0.029069767,0.050075873,0.047619048,0.06360424,0.6,0.303030303,0.448275862,0.514285714,0.130434783,,0,17,17,0.00701373,0.99298627,0
ter4,1,7,1,3,,0.078842315,0.013333333,0.018779343,0.058139535,0.056145675,0.047619048,0.042402827,0.6,0.090909091,0.747126437,0.342857143,0.142857143,,0,20,20,9.40747E-06,0.999990593,0
ter3,1,4,1,9,,0.032363844,0.081025641,0.004694836,0.040697674,0.138088012,0.091575092,0.102473498,0.8,0.060606061,0.091954023,0.457142857,0.645962733,,0,14,14,0.101310008,0.898689992,0
ter5,1,2,0,8,,0.040205304,0.060512821,0.010954617,0.034883721,0.179059181,0.26007326,0.272084806,0.6,0.363636364,0,0.428571429,0.49689441,,0,18,18,0.001589868,0.998410132,0
